,t1=9
0.0,0.0
0.1,0.010311821348970521
0.2,0.02129585435057825
0.30000000000000004,0.03302772149310152
0.4,0.045586646680775056
0.5,0.05905517613947148
0.6000000000000001,0.07351879273158694
0.7000000000000001,0.08906533480673086
0.8,0.10578425753675802
0.9,0.12376566010524066
1.0,0.14309907862379287
1.1,0.16387204205777153
1.2000000000000002,0.18616831509747186
1.3,0.21006589503092565
1.4000000000000001,0.2356347420386998
1.5,0.26293424575658364
1.6,0.2920104789723954
1.7000000000000002,0.32289331369111846
1.8,0.35559346711404777
1.9000000000000001,0.3900995920559708
2.0,0.42637554210716155
2.1,0.4643579610531767
2.2,0.5039543614808738
2.3000000000000003,0.5450418596294345
2.4000000000000004,0.5874667149275661
2.5,0.6310448169945517
2.6,0.6755632158090095
2.7,0.7207827420805014
2.8000000000000003,0.7664417100708077
2.9000000000000004,0.8122605827711127
3.0,0.8579475197651116
3.1,0.9032045221869489
3.2,0.9477339636857385
3.3000000000000003,0.9912451888668737
3.4000000000000004,1.033460887506747
3.5,1.0741229799899685
3.6,1.112997709060712
3.7,1.1498798110041821
3.8000000000000003,1.1845955912912547
3.9000000000000004,1.2170048663495074
4.0,1.2470017715548023
4.1000000000000005,1.2745145088400394
4.2,1.299504151168881
4.3,1.3219626565330778
4.4,1.341910263393756
4.5,1.3593924445098535
4.6000000000000005,1.3744765898377191
4.7,1.3872485733122346
4.800000000000001,1.3978093373890585
4.9,1.4062716033424056
5.0,1.4127567897074524
5.1000000000000005,1.4173921980563715
5.2,1.4203085005990566
5.300000000000001,1.4216375470282512
5.4,1.4215105083467323
5.5,1.4200562964504364
5.6000000000000005,1.4174003074693307
5.7,1.4136634257635767
5.800000000000001,1.4089612648628829
5.9,1.4034036179926692
6.0,1.3970940958181417
6.1000000000000005,1.390129914559841
6.2,1.38260181434579
6.300000000000001,1.3745940809479718
6.4,1.3661846542233262
6.5,1.357445298022491
6.6000000000000005,1.3484418247943866
6.7,1.339234352891262
6.800000000000001,1.3298775881977314
6.9,1.3204211249230389
7.0,1.3109097504406544
7.1000000000000005,1.301383753966174
7.2,1.2918792326361508
7.300000000000001,1.2824283887669172
7.4,1.2730598200676082
7.5,1.2637987976404248
7.6000000000000005,1.2546675251786454
7.7,1.2456853990720693
7.800000000000001,1.2368692369271355
7.9,1.2282335045983002
8.0,1.2197905189124831
8.1,1.2115506456019105
8.200000000000001,1.2035224753864258
8.3,1.1957129931626558
8.4,1.1881277301273063
8.5,1.1807709069087868
8.6,1.173645563355048
8.700000000000001,1.1667536797081066
8.8,1.160096286286984
8.9,1.153673564694867
9.0,1.1473158635133545
9.1,1.1408736230331142
9.2,1.134374251082182
9.299999999999999,1.1278425419127358
9.399999999999999,1.121300768890496
9.499999999999998,1.1147689148570739
9.599999999999998,1.1082648325699822
9.699999999999998,1.1018044018300046
9.799999999999997,1.095401656319764
9.899999999999997,1.0890689786581298
9.999999999999996,1.0828172379048908
10.099999999999996,1.0766558606471162
10.199999999999996,1.070592997136264
10.299999999999995,1.06463562592725
10.399999999999995,1.0587896541888344
10.499999999999995,1.053060017394323
10.599999999999994,1.0474507694392523
10.699999999999994,1.0419651622082684
10.799999999999994,1.036605736007969
10.899999999999993,1.0313743729374034
10.999999999999993,1.0262723604226216
11.099999999999993,1.0213004729797144
11.199999999999992,1.0164590105438878
11.299999999999992,1.0117478550715564
11.399999999999991,1.0071665156796255
11.499999999999991,1.002714170341131
11.59999999999999,0.9983897055403294
11.69999999999999,0.9941917509377175
11.79999999999999,0.9901187133219959
12.0,0.9824109669427248
12.1,0.9789083694030841
12.2,0.9756508289762479
12.299999999999999,0.9726285911265489
12.399999999999999,0.9698322376061181
12.499999999999998,0.9672527047410306
12.599999999999998,0.9648812853744181
12.699999999999998,0.9627095770056038
12.799999999999997,0.960729500092091
12.899999999999997,0.958933277891924
12.999999999999996,0.9573134248116804
13.099999999999996,0.9558627323843357
13.199999999999996,0.9545742717019442
13.299999999999995,0.9534413667060694
13.399999999999995,0.9524575788632115
13.499999999999995,0.9516167002751453
13.599999999999994,0.9509127690020566
13.699999999999994,0.9503400313913514
13.799999999999994,0.9498929421138803
13.899999999999993,0.9495661565694599
13.999999999999993,0.9493545180330375
14.099999999999993,0.9492530547548104
14.199999999999992,0.9492569679790753
14.299999999999992,0.9493616259164628
14.399999999999991,0.949562558879468
14.499999999999991,0.949855448025568
14.59999999999999,0.9502361237732073
14.69999999999999,0.9507005561250143
14.79999999999999,0.9512448475942714
14.89999999999999,0.9518652293534029
14.99999999999999,0.9525580592481914
15.099999999999989,0.9533198138541148
15.199999999999989,0.9541470859332571
15.299999999999988,0.9550365738548661
15.399999999999988,0.9559850797691727
15.499999999999988,0.9569895095059667
15.599999999999987,0.9580468666534976
15.699999999999987,0.9591542457668643
15.799999999999986,0.9603088325894311
15.899999999999986,0.9615079003431508
15.999999999999986,0.9627488058456292
16.099999999999987,0.9640289865151441
16.199999999999985,0.9653459587547728
16.299999999999983,0.9666973151278243
16.399999999999984,0.9680807208665365
16.499999999999986,0.969493912741656
16.599999999999984,0.9709346971306445
16.69999999999998,0.9724009476371288
16.799999999999983,0.973890602723855
16.899999999999984,0.9754016651064465
16.999999999999982,0.9769321999020073
17.09999999999998,0.978480331779224
17.19999999999998,0.9800442448435989
17.299999999999983,0.9816221818344691
17.39999999999998,0.983212442783128
17.49999999999998,0.9848133838923947
17.59999999999998,0.9864234123702159
17.69999999999998,0.9880409893393169
17.79999999999998,0.9896646293462656
17.899999999999977,0.9912928987895876
17.99999999999998,0.9929244149534089
18.09999999999998,0.9945578417015394
18.199999999999978,0.9961918923997642
18.299999999999976,0.9978253291117156
18.399999999999977,0.9994569614232378
18.49999999999998,1.0010856455120059
18.599999999999977,1.0027102804670553
18.699999999999974,1.0043298110780279
18.799999999999976,1.005943226778019
18.899999999999977,1.007549560672121
18.999999999999975,1.0091478885934153
19.099999999999973,1.0107373262052666
19.199999999999974,1.0123170311683871
19.299999999999976,1.0138862019509574
19.399999999999974,1.0154440769780961
19.49999999999997,1.0169899336745312
19.599999999999973,1.0185230863277752
19.699999999999974,1.0200428874008154
19.799999999999972,1.0215487263405683
19.89999999999997,1.0230400287767472
19.99999999999997,1.0245162555832827
20.099999999999973,1.0259769012235993
20.19999999999997,1.0274214944357882
20.29999999999997,1.0288495969469467
20.39999999999997,1.0302608027297164
20.49999999999997,1.031654737086802
20.59999999999997,1.0330310555242206
20.699999999999967,1.0343894434995549
20.79999999999997,1.0357296154626527
20.89999999999997,1.0370513140114515
20.999999999999968,1.0383543090314156
21.099999999999966,1.03963839701398
21.199999999999967,1.040903400221318
21.29999999999997,1.042149165724323
21.399999999999967,1.0433755643881786
21.499999999999964,1.0445824904481629
21.599999999999966,1.0457698605443986
21.699999999999967,1.0469376129022177
21.799999999999965,1.048085706516888
