,t1=1.2
0.0,0.0
0.1,0.010311821348970521
0.2,0.02129585435057825
0.30000000000000004,0.03302772149310152
0.4,0.045586646680775056
0.5,0.05905517613947148
0.6000000000000001,0.07351879273158694
0.7000000000000001,0.08906533480673086
0.8,0.10578425753675802
0.9,0.12376566010524066
1.0,0.14309907862379287
1.1,0.16387204205777153
1.2,0.18569092177752694
1.3,0.20809830326244744
1.4000000000000001,0.23107810450838165
1.5000000000000002,0.25460682055044664
1.6000000000000003,0.27865337704438975
1.7000000000000004,0.30317902725792206
1.8000000000000005,0.32813739419687044
1.9000000000000006,0.35347466185651194
2.000000000000001,0.3791298920213602
2.1000000000000005,0.40503549738473343
2.200000000000001,0.43111786081838716
2.3000000000000007,0.4572980881239811
2.4000000000000012,0.4834929169670434
2.500000000000001,0.5096157019816769
2.6000000000000014,0.5355775155881751
2.700000000000001,0.5612883102484562
2.8000000000000016,0.586658118557826
2.9000000000000012,0.6115982603311434
3.0000000000000018,0.6360225226437829
3.1000000000000014,0.6598482964596466
3.200000000000002,0.6829976155947257
3.3000000000000016,0.7053981023541349
3.400000000000002,0.7269837706723542
3.5000000000000018,0.7476956994474923
3.6000000000000023,0.7674825478806908
3.700000000000002,0.7863009061227787
3.8000000000000025,0.8041154976413305
3.900000000000002,0.8208992240963863
4.000000000000003,0.8366330684502306
4.100000000000002,0.8513058739926528
4.200000000000003,0.8649140034709759
4.3000000000000025,0.8774609083873639
4.400000000000003,0.8889566246638713
4.500000000000003,0.8994172009933623
4.600000000000003,0.9088640949781718
4.700000000000003,0.9173235488732276
4.800000000000003,0.9248259473222121
4.900000000000003,0.9314051896399675
5.0000000000000036,0.9370980783837752
5.100000000000003,0.941943723274789
5.200000000000003,0.9459830021938958
5.300000000000003,0.9492580394000394
5.400000000000004,0.951811731766817
5.5000000000000036,0.9536873308311515
5.600000000000003,0.9549280557342752
5.700000000000004,0.9555767630933814
5.800000000000004,0.9556756544979161
5.900000000000004,0.9552660306382429
6.0000000000000036,0.9543880818805108
6.100000000000004,0.9530807191510958
6.200000000000005,0.951381437417524
6.300000000000004,0.949326208560883
6.400000000000004,0.9469494073285736
6.500000000000004,0.9442837539684621
6.600000000000005,0.9413602839616436
6.700000000000005,0.9382083415875961
6.800000000000004,0.9348555797559072
6.900000000000005,0.9313279706688947
7.000000000000005,0.927649848264615
7.100000000000005,0.9238439318612687
7.200000000000005,0.9199313888055045
7.300000000000005,0.915931868474323
7.400000000000006,0.9118635771622524
7.500000000000005,0.9077433215315562
7.600000000000005,0.9035865861255575
7.7000000000000055,0.8994075837118258
7.800000000000006,0.8952193309310942
7.900000000000006,0.8910337034921557
8.000000000000005,0.8868615069454004
8.100000000000007,0.8827125337863427
8.200000000000006,0.8785956284595556
8.300000000000006,0.8745187441134838
8.400000000000006,0.8704890015666437
8.500000000000007,0.8665127437949469
8.600000000000007,0.862595589132535
8.700000000000006,0.8587424819414264
8.800000000000006,0.8549577410263767
8.900000000000007,0.8512451065245759
9.000000000000007,0.8476077807875255
9.100000000000007,0.844048471640956
9.200000000000006,0.8405694309723263
9.4,0.8340554840770601
9.5,0.8314053654473958
9.6,0.8292078951687605
9.7,0.827449226613459
9.799999999999999,0.8261158937464015
9.899999999999999,0.8251947747769411
9.999999999999998,0.8246730562643371
10.099999999999998,0.8245381995756634
10.199999999999998,0.8247779161180907
10.299999999999997,0.8253801151766734
10.399999999999997,0.8263328942531
10.499999999999996,0.8276244823469889
10.599999999999996,0.8292432142211381
10.699999999999996,0.8311775337253832
10.799999999999995,0.8334159344888787
10.899999999999995,0.8359469492415597
10.999999999999995,0.8387591226941732
11.099999999999994,0.8418409955806468
11.199999999999994,0.8451810832835447
11.299999999999994,0.8487678651715626
11.399999999999993,0.8525897701108757
11.499999999999993,0.8566351678824249
11.599999999999993,0.8608923506501776
11.699999999999992,0.8653495462633678
11.799999999999992,0.8699949146422822
11.899999999999991,0.8748165474128514
11.999999999999991,0.8798024624206013
12.09999999999999,0.884940622484874
12.19999999999999,0.8902189457647269
12.29999999999999,0.8956253114248814
12.39999999999999,0.901147581888709
12.49999999999999,0.9067736188831876
12.599999999999989,0.9124913017764081
12.699999999999989,0.9182885536730592
12.799999999999988,0.92415336229668
12.899999999999988,0.9300738056749551
12.999999999999988,0.9360380839216476
13.099999999999987,0.9420345394150931
13.199999999999987,0.9480516893336786
13.299999999999986,0.9540782587827553
13.399999999999986,0.9601031994387604
13.499999999999986,0.9661157271167432
13.599999999999985,0.972105350585695
13.699999999999985,0.9780618883649382
13.799999999999985,0.9839755074348612
13.899999999999984,0.9898367441642626
13.999999999999984,0.9956365201915097
14.099999999999984,1.0013661763689874
14.199999999999983,1.0070174844057411
14.299999999999983,1.0125826625503935
14.399999999999983,1.0180543987481354
14.499999999999982,1.0234258551024467
14.599999999999982,1.0286906804612386
14.699999999999982,1.0338430211890655
14.799999999999981,1.0388775205210319
14.89999999999998,1.0437893241650777
14.99999999999998,1.0485740804119459
15.09999999999998,1.053227935515453
15.19999999999998,1.0577475297542416
15.29999999999998,1.062129990126088
15.399999999999979,1.066372921648282
15.499999999999979,1.0704743937796568
15.599999999999978,1.0744329293477441
15.699999999999978,1.078247490286644
15.799999999999978,1.081917457366965
15.899999999999977,1.0854426175938627
15.999999999999977,1.0888231434595912
16.099999999999977,1.0920595701183964
16.199999999999974,1.0951527817460665
16.299999999999976,1.098103985475208
16.399999999999977,1.1009146891465786
16.499999999999975,1.1035866864103272
16.599999999999973,1.1061220279549984
16.699999999999974,1.1085230021676145
16.799999999999976,1.1107921185224179
16.899999999999974,1.1129320774099405
16.99999999999997,1.114945751967377
17.099999999999973,1.1168361783703735
17.199999999999974,1.1186065242190453
17.299999999999972,1.1202600709607948
17.39999999999997,1.1218002031101864
17.49999999999997,1.1232303849801397
17.599999999999973,1.1245541428598298
17.69999999999997,1.1257750545718075
17.79999999999997,1.1268967327755122
17.89999999999997,1.1279228085535848
17.99999999999997,1.1288569210725723
18.09999999999997,1.1297027061426308
18.199999999999967,1.1304637827890447
18.29999999999997,1.131143744082215
18.39999999999997,1.131746148489828
18.499999999999968,1.132274510468033
18.599999999999966,1.1327322930553019
18.699999999999967,1.1331229004637868
18.79999999999997,1.1334496727504826
18.899999999999967,1.1337158804687495
18.999999999999964,1.133924718639888
19.099999999999966,1.1340793036499974
19.199999999999967,1.1341826699335602
19.299999999999965,1.1342377661268537
19.399999999999963,1.1342474538578518
19.499999999999964,1.1342145055065396
19.599999999999966,1.1341416020407098
19.699999999999964,1.134031333579915
19.79999999999996,1.1338861977599484
19.899999999999963,1.1337085995156504
19.999999999999964,1.133500852329059
20.099999999999962,1.13326517736791
20.19999999999996,1.1330037048935933
20.29999999999996,1.1327184756934094
20.399999999999963,1.1324114411992596
20.49999999999996,1.132084465917237
20.59999999999996,1.131739328888994
