,t,V,H,M,bH
103,10.3,0.11740796128061616,0.8255517921167119,2.686175990566538,0.8255517921167119
104,10.4,0.11557259651954782,0.8229092239744229,2.6978245211959124,0.8229092239744229
105,10.5,0.11379561814855743,0.8203321327607008,2.7092924566520904,0.8203321327607008
106,10.600000000000001,0.1120744709742375,0.8178211598460224,2.720585506321657,0.8178211598460224
107,10.700000000000001,0.11040670830292383,0.8153767269134148,2.731709130506981,0.8153767269134148
108,10.8,0.10878999011549537,0.812999053204565,2.742668549752532,0.812999053204565
109,10.9,0.10722207911835975,0.8106881736566888,2.7534687555504602,0.8106881736566888
110,11.0,0.10570083637690396,0.8084439566295996,2.764114521086477,0.8084439566295996
111,11.100000000000001,0.10422421804754273,0.8062661175875235,2.774610410218636,0.8062661175875235
112,11.200000000000001,0.10279027204985476,0.804154235007732,2.7849607870422615,0.804154235007732
113,11.3,0.10139713437115674,0.8021077637134114,2.7951698248693595,0.8021077637134114
114,11.4,0.10004302501805153,0.8001260464251123,2.805241514833832,0.8001260464251123
115,11.5,0.09872624544640546,0.7982083273261653,2.8151796742029824,0.7982083273261653
116,11.600000000000001,0.09744517463668868,0.7963537616732157,2.8249879542565894,0.7963537616732157
117,11.700000000000001,0.09619826579842475,0.7945614258858698,2.8346698478908343,0.7945614258858698
118,11.8,0.09498404365934086,0.7928303283318434,2.844228697023503,0.7928303283318434
119,11.9,0.09380110093171484,0.7911594163302023,2.8536676993533323,0.7911594163302023
120,12.0,0.09264809555232714,0.789547585157429,2.8629899151749356,0.789547585157429
121,12.100000000000001,0.0915237478991861,0.7879936858389617,2.872198273807211,0.7879936858389617
122,12.200000000000001,0.0904268378533845,0.7864965307556244,2.8812955794378845,0.7864965307556244
123,12.3,0.0893562022952286,0.7850549015077688,2.890284517296529,0.7850549015077688
124,12.4,0.08831073249931183,0.7836675537979966,2.899167658985419,0.7836675537979966
125,12.5,0.08728937165876972,0.782333222171581,2.9079474676380443,0.782333222171581
126,12.600000000000001,0.08629111259480855,0.7810506268477787,2.9166263035047235,0.7810506268477787
127,12.700000000000001,0.08531499549278002,0.779818476908339,2.925206428434775,0.779818476908339
128,12.8,0.0843601057497446,0.7786354739528497,2.9336900103704435,0.7786354739528497
129,12.9,0.08342557184247554,0.7775003173642331,2.9420791282432672,0.7775003173642331
130,13.0,0.08251056341983913,0.7764117065551832,2.9503757758071347,0.7764117065551832
131,13.100000000000001,0.08161428942697725,0.7753683438400979,2.9585818655838882,0.7753683438400979
132,13.200000000000001,0.0807359961867522,0.774368938603014,2.966699233160648,0.774368938603014
133,13.3,0.07987496577554841,0.7734122086430305,2.9747296404387944,0.7734122086430305
134,13.4,0.0790305143779057,0.7724968823897913,2.9826747790989616,0.7724968823897913
135,13.5,0.0782019905736371,0.7716217020616124,2.9905362743373027,0.7716217020616124
136,13.600000000000001,0.07738877396463405,0.7707854244213946,2.998315687636462,0.7707854244213946
137,13.700000000000001,0.07659027372639643,0.7699868224516283,3.00601451981039,0.7699868224516283
138,13.8,0.07580592709219335,0.7692246876849432,3.013634214255682,0.7692246876849432
139,13.9,0.07503519818887115,0.7684978305121452,3.02117615930819,0.7684978305121452
140,14.0,0.07427757675945613,0.7678050814138517,3.0286416909189433,0.7678050814138517
141,14.100000000000001,0.07353257683923572,0.7671452926270964,3.036032095454796,0.7671452926270964
142,14.200000000000001,0.07279973575978059,0.7665173381254196,3.0433486117216937,0.7665173381254196
143,14.3,0.07207861300013291,0.7659201145917525,3.0505924333622105,0.7659201145917525
144,14.4,0.07136878900615642,0.765352542654367,3.057764711328052,0.765352542654367
145,14.5,0.07066986445417654,0.764813566090673,3.0648665553502212,0.764813566090673
146,14.600000000000001,0.06998145928805026,0.7643021522543069,3.071899035928509,0.7643021522543069
147,14.700000000000001,0.06930321172418048,0.7638172927822674,3.0788631864035194,0.7638172927822674
148,14.8,0.06863477696236958,0.7633580058509355,3.085760005711123,0.7633580058509355
149,14.9,0.06797582698697693,0.762923333280317,3.0925904586429525,0.762923333280317
150,15.0,0.06732604966078934,0.7625123411867072,3.0993554777369114,0.7625123411867072
151,15.100000000000001,0.06668514789428212,0.7621241202998136,3.106055964982987,0.7621241202998136
152,15.200000000000001,0.06605283854250979,0.7617577874323435,3.112692794103243,0.7617577874323435
153,15.3,0.06542885225476588,0.7614124832160841,3.119266810803551,0.7614124832160841
154,15.4,0.06481293273316381,0.7610873722873421,3.1257788342816655,0.7610873722873421
155,15.5,0.06420483604686752,0.7607816433081108,3.1322296586221943,0.7607816433081108
156,15.600000000000001,0.06360432968620025,0.7604945100212106,3.138620054768541,0.7604945100212106
157,15.700000000000001,0.06301119244846475,0.7602252092720229,3.1449507706648894,0.7602252092720229
158,15.8,0.06242521383153967,0.7599730009376113,3.151222532484422,0.7599730009376113
159,15.9,0.06184619347154592,0.7597371677640979,3.157436045761987,0.7597371677640979
160,16.0,0.061273940372489406,0.7595170160615493,3.163591996984644,0.7595170160615493
161,16.1,0.060708272778928624,0.7593118740456185,3.169691053773135,0.7593118740456185
162,16.2,0.06014901769363646,0.7591210915899159,3.175733865843951,0.7591210915899159
163,16.3,0.05959601041418068,0.7589440399322013,3.1817210659296333,0.7589440399322013
164,16.400000000000002,0.05904909386676247,0.7587801119426103,3.1876532711339878,0.7587801119426103
165,16.5,0.0585081185135019,0.7586287208784295,3.1935310830553143,0.7586287208784295
166,16.6,0.057972941960563025,0.7584892999897354,3.1993550885529274,0.7584892999897354
167,16.7,0.05744342851622362,0.7583613021882673,3.205125860621552,0.7583613021882673
168,16.8,0.05691944893671141,0.7582441999630712,3.210843958885397,0.7582441999630712
169,16.900000000000002,0.05640087977936813,0.7581374846838114,3.216509930886645,0.7581374846838114
170,17.0,0.05588760359820398,0.7580406657946391,3.2221243116098153,0.7580406657946391
171,17.1,0.05537950840720805,0.7579532705846707,3.2276876245600366,0.7579532705846707
172,17.2,0.054876487212357994,0.757874844217667,3.2332003827102422,0.757874844217667
173,17.3,0.054378438029566885,0.7578049485950011,3.2386630883808443,0.7578049485950011
174,17.400000000000002,0.0538852636227818,0.7577431618905281,3.2440762337341855,0.7577431618905281
175,17.5,0.05339687123070763,0.7576890781127663,3.2494403012939834,0.7576890781127663
176,17.6,0.05291317223972568,0.757642307170822,3.254755764617907,0.757642307170822
177,17.7,0.05243408189474438,0.7576024746884673,3.260023088871825,0.7576024746884673
178,17.8,0.05195951921341629,0.7575692204679647,3.2652427308769068,0.7575692204679647
179,17.900000000000002,0.05148940667114809,0.7575421984757128,3.2704151397508534,0.7575421984757128
180,18.0,0.051023670019723716,0.7575210764275871,3.2755407572387623,0.7575210764275871
181,18.1,0.05056223875614337,0.7575055359117782,3.2806200167172754,0.7575055359117782
182,18.2,0.0501050451884029,0.7574952713422585,3.285653345060858,0.7574952713422585
183,18.3,0.0496520242476591,0.7574899895343205,3.290641162985509,0.7574899895343205
184,18.400000000000002,0.04920311339017582,0.7574894093549415,3.2955838852093273,0.7574894093549415
185,18.5,0.04875825285386339,0.7574932615729643,3.300481919908713,0.7574932615729643
186,18.6,0.04831738583394298,0.7575012886583425,3.305335668336288,0.7575012886583425
187,18.7,0.04788045731616822,0.7575132437359133,3.310145527123074,0.7575132437359133
188,18.8,0.04744741431525352,0.7575288904241709,3.314911887770912,0.7575288904241709
189,18.900000000000002,0.04701820576839541,0.7575480024806828,3.3196351368378068,0.7575480024806828
190,19.0,0.046592783142612657,0.757570364195049,3.324315654736834,0.757570364195049
191,19.1,0.046171099561550855,0.7575957692374742,3.3289538174115054,0.7575957692374742
192,19.200000000000003,0.04575310964726718,0.7576240202531548,3.3335499966220294,0.7576240202531548
193,19.3,0.045338769525311455,0.7576549286270058,3.3381045599143193,0.7576549286270058
194,19.400000000000002,0.04492803697599923,0.757688314463692,3.342617870306882,0.757688314463692
195,19.5,0.04452087161861058,0.757724006609208,3.3470902859139513,0.757724006609208
196,19.6,0.04411723410026225,0.7577618414164836,3.351522161495772,0.7577618414164836
197,19.700000000000003,0.04371708626468667,0.7578016627475062,3.3559138481115887,0.7578016627475062
198,19.8,0.04332039108254623,0.7578433216859273,3.3602656932362676,0.7578433216859273
199,19.900000000000002,0.04292711304448124,0.7578866770143011,3.3645780400113208,0.7578866770143011
200,20.0,0.04253721763574557,0.7579315941798829,3.368851228214958,0.7579315941798829
201,20.1,0.04215067120236303,0.7579779449047565,3.373085594499316,0.7579779449047565
202,20.200000000000003,0.04176744096815064,0.7580256070442457,3.377281472345304,0.7580256070442457
203,20.3,0.04138749512365038,0.758074464629828,3.381439191893164,0.758074464629828
204,20.400000000000002,0.04101080297499047,0.7581244080335635,3.385559079664434,0.7581244080335635
205,20.5,0.04063733440891301,0.7581753327459582,3.389641459523151,0.7581753327459582
206,20.6,0.040267060004606024,0.7582271394653112,3.393686652464919,0.7582271394653112
207,20.700000000000003,0.039899950992115685,0.7582797338817027,3.397694976684896,0.7582797338817027
208,20.8,0.039535979505862184,0.7583330271607264,3.401666747126927,0.7583330271607264
209,20.900000000000002,0.039175118261766374,0.7583869350651632,3.405602276046832,0.7583869350651632
210,21.0,0.03881734046429068,0.7584413776199638,3.40950187317116,0.7584413776199638
211,21.1,0.038462619823512074,0.7584962790372453,3.4133658456623417,0.7584962790372453
212,21.200000000000003,0.038110930610039465,0.7585515677715213,3.4171944980234215,0.7585515677715213
213,21.3,0.037762247762406366,0.758607176719174,3.420988131913518,0.758607176719174
214,21.400000000000002,0.037416546543725754,0.7586630421789637,3.424747046730086,0.7586630421789637
215,21.5,0.037073802615253545,0.758719103958513,3.428471539481928,0.758719103958513
216,21.6,0.03673399201229917,0.7587753052161788,3.432161904828917,0.7587753052161788
217,21.700000000000003,0.036397091305171825,0.7588315928873535,3.435818434818513,0.7588315928873535
218,21.8,0.0360630774052063,0.7588879169938652,3.43944141920449,0.7588879169938652
219,21.900000000000002,0.03573192750193386,0.7589442303660773,3.4430311455505334,0.7589442303660773
220,22.0,0.035403619078198126,0.7590004886102761,3.4465878992059733,0.7590004886102761
221,22.1,0.03507812994947499,0.7590566501816317,3.4501119632462296,0.7590566501816317
222,22.200000000000003,0.03475543830854684,0.7591126764762915,3.453603618404808,0.7591126764762915
223,22.3,0.034435522568026455,0.7591685312011283,3.4570631433239845,0.7591685312011283
224,22.400000000000002,0.03411836135531087,0.7592241802881672,3.46049081456519,0.7592241802881672
225,22.5,0.03380393352367121,0.7592795918706214,3.4638869065946754,0.7592795918706214
226,22.6,0.03349221829341523,0.7593347368049457,3.467251691578944,0.7593347368049457
227,22.700000000000003,0.03318319506408036,0.7593895878471674,3.470585439667735,0.7593895878471674
228,22.8,0.03287684337984306,0.7594441194547484,3.4738884190497004,0.7594441194547484
229,22.900000000000002,0.032573142962054887,0.7594983078620292,3.477160895908423,0.7594983078620292
230,23.0,0.032272073697781054,0.7595521309749609,3.480403134443497,0.7595521309749609
231,23.1,0.03197361563033924,0.7596055682731724,3.4836153968884984,0.7596055682731724
232,23.200000000000003,0.03167774895193888,0.7596586007199729,3.486797943525686,0.7596586007199729
233,23.3,0.03138445409711299,0.7597112112713397,3.4899510325581438,0.7597112112713397
234,23.400000000000002,0.03109371170238541,0.7597633845791676,3.4930749201704323,0.7597633845791676
235,23.5,0.030805502513939022,0.7598151063784595,3.496169860662348,0.7598151063784595
236,23.6,0.030519807451224963,0.7598663638037791,3.49923610636227,0.7598663638037791
237,23.700000000000003,0.030236607614236556,0.759917145363675,3.502273907619728,0.759917145363675
238,23.8,0.02995588429306179,0.7599674409241073,3.505283512794461,0.7599674409241073
239,23.900000000000002,0.02967761897971442,0.7600172417008749,3.5082651682419623,0.7600172417008749
240,24.0,0.029401793130931882,0.7600665394269146,3.5112191187224195,0.7600665394269146
241,24.1,0.029128387920472863,0.7601153254861847,3.5141456078278495,0.7601153254861847
242,24.200000000000003,0.028857384975914575,0.7601635933166553,3.517044876737212,0.7601635933166553
243,24.3,0.028588766063020455,0.7602113373216037,3.5199171647596534,0.7602113373216037
244,24.400000000000002,0.028322513075690545,0.7602585527966131,3.5227627093590175,0.7602585527966131
245,24.5,0.02805860803966192,0.7603052359036467,3.5255817461553494,0.7603052359036467
246,24.6,0.027797033117260648,0.7603513836500527,3.5283745089249825,0.7603513836500527
247,24.700000000000003,0.02753777055603746,0.7603969936733098,3.5311412296804994,0.7603969936733098
248,24.8,0.02728080245793291,0.7604420634017184,3.5338821390060313,0.7604420634017184
249,24.900000000000002,0.027026111160172516,0.7604865913477777,3.5365974655225454,0.7604865913477777
250,25.0,0.026773679126199962,0.7605305766956777,3.539287436050085,0.7605305766956777
251,25.1,0.026523488918668618,0.7605740191759673,3.5419522756533617,0.7605740191759673
252,25.200000000000003,0.026275523200301118,0.7606169190385889,3.544592207647786,0.7606169190385889
253,25.3,0.02602976473521876,0.7606592770288131,3.547207453604885,0.7606592770288131
254,25.400000000000002,0.025786196385280704,0.7607010943526739,3.5497982333641604,0.7607010943526739
255,25.5,0.02554480103456442,0.7607423724677501,3.5523647651374075,0.7607423724677501
256,25.6,0.025305561678908652,0.7607831132808984,3.5549072654006397,0.7607831132808984
257,25.700000000000003,0.02506846142471777,0.7608233191249858,3.5574259489027797,0.7608233191249858
258,25.8,0.024833483471899082,0.7608629926984206,3.559921028694772,0.7608629926984206
259,25.900000000000002,0.02460061111509842,0.7609021370513521,3.562392716135156,0.7609021370513521
260,26.0,0.024369827745237403,0.7609407555743583,3.5648412208952505,0.7609407555743583
261,26.1,0.02414111685088365,0.7609788519866458,3.567266750964968,0.7609788519866458
262,26.200000000000003,0.023914461953253915,0.761016429902827,3.5696695128016818,0.761016429902827
263,26.3,0.023689846648400917,0.761053493081794,3.572049711248749,0.761053493081794
264,26.400000000000002,0.023467254651158086,0.7610900456873417,3.5744075494505165,0.7610900456873417
265,26.5,0.02324666976358987,0.7611260920693337,3.5767432289300207,0.7611260920693337
266,26.6,0.023028075875420304,0.7611616367487737,3.579056949598151,0.7611616367487737
267,26.700000000000003,0.022811456964592282,0.761196684404279,3.5813489097627946,0.761196684404279
268,26.8,0.0225967970979573,0.761231239859956,3.5836193061379693,0.761231239859956
269,26.900000000000002,0.022384080422759044,0.761265308040127,3.585868333838504,0.761265308040127
270,27.0,0.022173291162272096,0.761298893940353,3.5880961863809255,0.761298893940353
271,27.1,0.021964413637652135,0.7613320026963692,3.590303055724647,0.7613320026963692
272,27.200000000000003,0.021757432258550948,0.7613646395383559,3.592489132264653,0.7613646395383559
273,27.3,0.02155233152361816,0.7613968097827121,3.5946546048392514,0.7613968097827121
274,27.400000000000002,0.021349096021283737,0.7614285188257885,3.5967996607380393,0.7614285188257885
275,27.5,0.021147710430632363,0.7614597721388795,3.5989244857097953,0.7614597721388795
276,27.6,0.020948159516747375,0.7614905752321091,3.6010292639771344,0.7614905752321091
277,27.700000000000003,0.020750428114766392,0.7615209335540676,3.603114178264923,0.7615209335540676
278,27.8,0.02055450116058269,0.7615508526606897,3.6051794097720062,0.7615508526606897
279,27.900000000000002,0.02036036368140855,0.7615803381538121,3.60722513819178,0.7615803381538121
280,28.0,0.020168000794753622,0.761609395668902,3.609251541722569,0.761609395668902
281,28.1,0.01997739770904385,0.7616380308729586,3.6112587970760455,0.7616380308729586
282,28.200000000000003,0.01978853972428653,0.7616662494634115,3.613247079485624,0.7616662494634115
283,28.3,0.019601412230778246,0.7616940571450024,3.6152165627175163,0.7616940571450024
284,28.400000000000002,0.019416000689979708,0.7617214594022772,3.617167419105636,0.7617214594022772
285,28.5,0.01923229065975013,0.7617484617821215,3.6190998195273134,0.7617484617821215
286,28.6,0.019050267791606068,0.7617750698553958,3.621013933416404,0.7617750698553958
287,28.700000000000003,0.018869917827077073,0.7618012891686612,3.6229099287776503,0.7618012891686612
288,28.8,0.018691226597896893,0.7618271252404324,3.624787972195958,0.7618271252404324
289,28.900000000000002,0.018514180026197504,0.7618525835579302,3.6266482288457125,0.7618525835579302
290,29.0,0.01833876412450496,0.7618776694847025,3.628490862498918,0.7618776694847025
291,29.1,0.018164964996063265,0.7619023886786198,3.630316035525583,0.7619023886786198
292,29.200000000000003,0.017992768834073317,0.7619267463544575,3.6321239089055104,0.7619267463544575
293,29.3,0.017822161923429242,0.7619507478756146,3.633914642249405,0.7619507478756146
294,29.400000000000002,0.01765313064020228,0.7619743985609099,3.635688393800515,0.7619743985609099
295,29.5,0.017485661451826787,0.7619977036869894,3.6374453204436503,0.7619977036869894
296,29.6,0.017319740917286188,0.7620206684907345,3.639185577714204,0.7620206684907345
297,29.700000000000003,0.017155355687298982,0.7620432981716699,3.6409093198071694,0.7620432981716699
298,29.8,0.016992492501630197,0.7620655978483889,3.6426166995881544,0.7620655978483889
299,29.900000000000002,0.01683113818807225,0.7620875725416839,3.6443078686032364,0.7620875725416839
