,t1=4.2
17.49999999999997,3.5367976609383356
17.599999999999973,3.5451468576834206
17.699999999999974,3.5534513960661367
17.799999999999972,3.5617106144918114
17.89999999999997,3.5699238798276998
17.99999999999997,3.5780905867791293
18.099999999999973,3.5862101562648503
18.19999999999997,3.594282035126344
18.29999999999997,3.602305698414285
18.39999999999997,3.610280648332343
18.49999999999997,3.618206412523214
18.59999999999997,3.6260825446565033
18.699999999999967,3.6339086256096538
18.79999999999997,3.6416842620023537
18.89999999999997,3.6494090841210123
18.999999999999968,3.6570827486978716
19.099999999999966,3.6647049377409435
19.199999999999967,3.6722753580199905
19.29999999999997,3.6797937406510677
19.399999999999967,3.6872598394081764
19.499999999999964,3.694673430338105
19.599999999999966,3.7020343122622603
19.699999999999967,3.7093423053459476
19.799999999999965,3.716597250249118
19.899999999999963,3.723799008036823
19.999999999999964,3.7309474664384563
20.099999999999966,3.7380425310494587
20.199999999999964,3.745084125656189
20.29999999999996,3.752072192642673
20.399999999999963,3.7590066922812753
20.499999999999964,3.7658876035717403
20.599999999999962,3.772714925106327
20.69999999999996,3.7794886706133908
20.79999999999996,3.7862088699565537
20.899999999999963,3.792875568567467
20.99999999999996,3.799488826876607
21.09999999999996,3.806048721222401
21.19999999999996,3.8125553420636105
21.29999999999996,3.819008793063622
21.39999999999996,3.8254091909441574
21.499999999999957,3.831756664923217
21.59999999999996,3.8380513564765883
21.69999999999996,3.844293419799876
21.799999999999958,3.8504830197466235
21.899999999999956,3.8566203318154866
21.999999999999957,3.862705541736645
22.09999999999996,3.8687388449871762
22.199999999999957,3.8747204467591274
22.299999999999955,3.8806505613855133
22.399999999999956,3.8865294115029667
22.499999999999957,3.8923572278455927
22.599999999999955,3.8981342488208153
22.699999999999953,3.9038607201480087
22.799999999999955,3.909536894889736
22.899999999999956,3.9151630325609794
22.999999999999954,3.920739398835047
23.09999999999995,3.9262662652467544
23.199999999999953,3.9317439088425767
23.299999999999955,3.937172611915535
23.399999999999952,3.942552661739843
23.49999999999995,3.9478843500869627
23.59999999999995,3.9531679729951223
23.699999999999953,3.95840383047772
23.79999999999995,3.9635922262409746
23.89999999999995,3.9687334674699812
23.99999999999995,3.9738278645122813
24.09999999999995,3.978875730628368
24.19999999999995,3.983877381761264
24.299999999999947,3.9888331363071803
24.39999999999995,3.9937433148554136
24.49999999999995,3.9986082398716483
24.599999999999948,4.003428235679028
24.699999999999946,4.008203628196516
24.799999999999947,4.012934744742709
24.89999999999995,4.017621913856988
24.999999999999947,4.022265465129954
25.099999999999945,4.026865728994538
25.199999999999946,4.031423036357069
25.299999999999947,4.03593771876364
25.399999999999945,4.040410108166497
25.499999999999943,4.044840536760529
25.599999999999945,4.0492293368510595
25.699999999999946,4.0535768407289865
25.799999999999947,4.057883380526903
25.89999999999994,4.062149287909612
25.999999999999943,4.066374894213262
26.099999999999945,4.070560530293363
26.199999999999946,4.074706526391163
26.29999999999994,4.078813212035757
26.39999999999994,4.082880915951328
26.499999999999943,4.08690996596623
26.599999999999945,4.090900688888362
26.69999999999994,4.094853410469875
26.79999999999994,4.098768455329611
26.89999999999994,4.102646146871883
26.999999999999943,4.106486807217805
27.099999999999937,4.110290757140262
27.19999999999994,4.114058316003865
27.29999999999994,4.117789801749599
27.39999999999994,4.121485530803503
27.499999999999936,4.125145818018054
27.599999999999937,4.128770976637952
27.69999999999994,4.132361318256334
27.79999999999994,4.135917152773714
27.899999999999935,4.139438788358937
27.999999999999936,4.142926531368696
28.099999999999937,4.146380686339835
28.19999999999994,4.149801555977895
28.299999999999933,4.153189441105904
28.399999999999935,4.15654464063247
28.499999999999936,4.159867451521034
28.599999999999937,4.163158168760179
28.699999999999932,4.166417085463746
28.799999999999933,4.169644492813134
28.899999999999935,4.172840679908307
28.999999999999936,4.176005933827292
29.09999999999993,4.1791405396111445
29.199999999999932,4.182244780250175
29.299999999999933,4.185318936671299
29.399999999999935,4.188363287743575
29.49999999999993,4.191378110308646
29.59999999999993,4.1943636790696495
29.699999999999932,4.1973202666575204
29.799999999999933,4.200248143606464
